timestamp,Open,High,Low,Close,Volume
2025-07-09 06:00:00,108778.1,108860.0,108667.01,108840.01,219.55216
2025-07-09 07:00:00,108840.01,108876.3,108675.15,108714.39,173.42235
2025-07-09 08:00:00,108714.39,108837.7,108654.15,108654.16,259.46811
2025-07-09 09:00:00,108654.15,108793.47,108553.18,108763.37,334.08934
2025-07-09 10:00:00,108763.37,108900.0,108708.0,108900.0,159.39779
2025-07-09 11:00:00,108900.0,109117.0,108899.99,109058.27,523.04092
2025-07-09 12:00:00,109058.27,109500.0,108992.87,109330.77,917.6335
2025-07-09 13:00:00,109330.76,109769.39,109128.72,109184.0,1400.69872
2025-07-09 14:00:00,109183.99,109460.94,108503.0,108900.29,1123.17859
2025-07-09 15:00:00,108900.29,109215.69,108816.52,109071.32,666.8805
2025-07-09 16:00:00,109071.32,109475.29,109047.49,109408.71,338.27349
2025-07-09 17:00:00,109408.72,109447.82,109047.49,109168.0,301.26918
2025-07-09 18:00:00,109168.01,109579.98,109137.42,109536.49,559.4946
2025-07-09 19:00:00,109536.5,111999.79,109500.0,111750.0,5139.53728
2025-07-09 20:00:00,111749.99,111952.33,110559.4,110714.97,1677.69298
2025-07-09 21:00:00,110714.97,111280.0,110682.39,110818.36,689.32229
2025-07-09 22:00:00,110818.36,111403.85,110818.36,111382.17,582.41183
2025-07-09 23:00:00,111382.17,111521.0,111229.92,111233.99,613.49597
2025-07-10 00:00:00,111234.0,111319.24,110916.66,110916.66,402.36165
2025-07-10 01:00:00,110916.66,111356.0,110880.0,111189.71,474.28195
2025-07-10 02:00:00,111189.7,111581.0,111150.0,111213.91,493.35901
2025-07-10 03:00:00,111213.91,111221.14,110986.33,111074.51,317.73205
2025-07-10 04:00:00,111074.52,111185.77,110951.59,111150.0,292.13383
2025-07-10 05:00:00,111150.0,111164.35,110955.51,110986.91,215.79168
